"id","profileName","text","date","title","rating","images"
"RLQXFB8MES7SC","SUMIT","
  I am writing this review after using this phone for more than10 days everything is working fine as per featured 3.5 star out of 5
","Reviewed in India on 28 March 2020","3.5 out of 5",4,""
"R2WMTHOWP8RGVC","Vishal","
  Screen of this mobile is very smoothBattery back is so goodLook is vary graceful and processing is very fastRedmi products is always good#mi
","Reviewed in India on 31 March 2020","#Mi",5,""
"R23KY7JGCSU9A1","Anukul Raj","
  Nice phone & camera quality is also very good.
","Reviewed in India on 18 July 2020","Nice device",5,""
"R1KML6IHCYCXX0","Sukanta","
  Best budget phone in this price range
","Reviewed in India on 5 July 2020","Beast",5,""
"R1ZDCSKSEMTOII","Rahul sharma","
  So So Camera Quality, Just Doing Photos white
","Reviewed in India on 11 July 2020","Pixels are Not So Great",3,""
"R2UEIR0S9W3V89","NARESH KUMAR","
  Not value for money.Its chinese quality.Do not waste your money.
","Reviewed in India on 19 May 2020","Bad product",1,""
"R56YD0SRNYQPQ","bharadwaj","
  This is a brand new product of redmi that is worth each penny. It ha s a very large battery with a good life,this phone is simply awsome
","Reviewed in India on 17 May 2020","Design Monster",5,""
"R4408QYYCFRPX","avi","
  Battery is draining fast.. Not even using any high end games or videos
","Reviewed in India on 21 April 2020","Look for other companies",2,""
"R2U321BWI393X3","Hema nishad","
  amazing phone i love the battery life and camera also is 👌
","Reviewed in India on 6 June 2020","Best product",5,""
"R1QGGKXKOQU249","Pulkit sinda","
  𝙱𝚊𝚝𝚝𝚎𝚛𝚢 𝚕𝚒𝚏𝚎 𝚒𝚜 𝚕𝚒𝚝𝚝𝚕𝚎 𝚍𝚒𝚜𝚊𝚙𝚙𝚘𝚒𝚗𝚝𝚒𝚗𝚐
","Reviewed in India on 22 July 2020","Nice",5,"https://images-na.ssl-images-amazon.com/images/I/61PdRl4jPNL.jpg
https://images-na.ssl-images-amazon.com/images/I/61WOTNsqDdL.jpg"
"R17F4FS5WUWGHQ","CHIRAG TOMAR","
  I did Order Interstellar Black. came was Blue. But blue also looking Good.
","Reviewed in India on 24 March 2020","I did Order Interstellar Black. But came was Blue",5,""
"R2Q3OQH2TYGG1S","mayuresh dahiwal","
  Excellent product with the best price,all the features are very advanced, must buy product...And thanks to Amazon for such a fast delivery in lockdown....😍
","Reviewed in India on 15 May 2020","Excellent product... thanks to Amazon.in",5,"https://images-na.ssl-images-amazon.com/images/I/51FzV5luhDL.jpg"
"R1PFO3CED850PG","Thoufeer","
  Its color is very veautiful and am loving it very much.I suggest you to buy this phone if you are going to buy a power packed phone under this price.#MiLove
","Reviewed in India on 30 March 2020","Note 9 pro review",5,""
"ROU7BMB02ZYJD","7000707207","
  Nice product 1 days battery backup value for money
","Reviewed in India on 16 April 2020","Very nice",4,""
"R1RIUOO78LV06U","Faizan Malik","
  Extremely good for PUBG, Battery life is better than ever before. Charging is fast. No Lag in game. Smooth processor. Camera is good. Must Buy under 15k
","Reviewed in India on 11 July 2020","Gaming op",5,""
"R24892SDVFFZ9T","aditya","
  Want to improve screen quality
","Reviewed in India on 28 March 2020","No",4,""
"R1FAU87M1EAFNK","Abhishek K.","
  2-day delivery, absolutely great packaging and the 10/10 product.
","Reviewed in India on 5 June 2020","Incredible phone at this price segment.",5,""
"RMQ5T97ULKZVC","Sachin p.","
  When I shoot through 48mp Or portrait mode the camera gets stuck for 2 mins nothing in the phone works this should be fix or I will have to replace it.
","Reviewed in India on 21 May 2020","Camera gets stuck",3,""
"R38E24QT6I5E3K","Venu","
  Mobile is hanging while playing Pubg mobile nd automatically shutting down.
","Reviewed in India on 31 May 2020","It's not a high graphics game mobile",2,""
"R24PR4OU3AI1B9","Vikas Chaudhary","
  Battery drain is too fast without using Internet.
","Reviewed in India on 4 July 2020","Battery drain issue.",3,""
"R3QQGY4YP8W01O","tarun bansal","
  another camera beast from xiaomi. superb camera super design loves mi for always value for money products. 720g at this incredible price is unmatchable #mirocks
","Reviewed in India on 28 March 2020","best phone at best price",5,""
"R25WJ48C3WPZAJ","Pratham","
  It is nice product by redmi
","Reviewed in India on 18 May 2020","Value of money",5,""
"RUHV03HWYJRRQ","Neelam Verma","
  Good
","Reviewed in India on 29 June 2020","Good",5,""
"R25KFEQVYU86F7","HASANUR RAHAMAN","
  Good
","Reviewed in India on 29 July 2020","Good",5,""
"R2Y61IWQTXMU3Y","Amazon Customer","
  I bought this product on 5th july and its been a month only and it started getting hang and there is a battery issue also, it is not getting charged.
","Reviewed in India on 6 August 2020","Issues of new phone",1,""
"RDE6LRFPGEBR9","Wasim sayyed","
  It's easy to use and very smooth
","Reviewed in India on 31 July 2020","Easy to use",5,""
"R10II1ZIJ6I51S","Pabitra Sena","
  Good
","Reviewed in India on 15 July 2020","Good",3,""
"RGQJM19XIHLMV","mehboob khan","
  Only mi lovers😍😍
","Reviewed in India on 17 July 2020","Awsome",5,"https://images-na.ssl-images-amazon.com/images/I/71c632aS+0L.jpg
https://images-na.ssl-images-amazon.com/images/I/81hQ2svq+LL.jpg
https://images-na.ssl-images-amazon.com/images/I/81nZ2PjeoUL.jpg
https://images-na.ssl-images-amazon.com/images/I/91OI2MWfT9L.jpg"
"R103FIUJMPM5JQ","Dwitikrishna mishra","
  All quality good, best perform on display. Nice product.
","Reviewed in India on 18 July 2020","Osm product",5,""
"R9P2WOM1ZQYTP","Manoj","
  Thank you very much Amazon for my order booking. I received delivery from Amazon before expected date. Mobile is very nice. Picture Quality is good.
","Reviewed in India on 21 June 2020","Nice Phone",5,""
"RKK930Q0SUNC3","ashudev gulia","
  All over is good but display quality is total zero in two days so more scraches in display.Do not use without tempered glass
","Reviewed in India on 31 March 2020","Display is not good ❌",5,""
"R1ALJYVOPR3HW8","surajit roy","
  Osm phone
","Reviewed in India on 4 August 2020","Gjjkm",5,""
"R189Y6KD6KJI5W","Bhanu pratap singh","
  At this price mobile is good enough but there is no screenguard there 🙄 at this price even now a days Rs10000 mobile get a screenguard pre applied
","Reviewed in India on 3 June 2020","Best mobile under 15k",4,""
"R213F6K46K6XMH","anku sharma","
  My phone ear speaker and proximity sensor is not working properly.
","Reviewed in India on 26 May 2020","Facing problem",3,""
"R3HWB4TU4GIQ7P","Kushal samanta","
  This is the best phone under this price point
","Reviewed in India on 29 July 2020","Best of all",5,""
"R23F2USU6R1YPE","Jatin Bhatia","
  Fingerprint Reader is best and battery life is best and look more best for me i love this mobile and this phone is budget phone in best price. #mi
","Reviewed in India on 31 March 2020","#Mi",5,""
"R2TNVHDEKDYC6M","Ranjit kerketta","
  What an awesome phone.Very fast processor.It has very good fingerprint reader.Awesome battery life. At this cost u should go for it. #mi #note9pro
","Reviewed in India on 30 March 2020","#mi,#note9pro",5,""
"R1GXZ54MQM0E2J","Sarita devi","
  Best in class processor,camera,battery and fingerprint reader
","Reviewed in India on 18 July 2020","Best in class",5,""
"R1UVM3GEHCCLB0","md.gouse","
  Nice mobile redmi 9pro
","Reviewed in India on 14 July 2020","Nice",5,""
"R2S1EK3AXKPL6A","Anindya Choudhury","
  Super phone.. every thing is good except chinese softwares and apps pre-installed in the phone
","Reviewed in India on 31 May 2020","Super camera quality..a little bit bulky",4,""
"R30T0SVVLO88CO","ms bisht","
  Very fantastic set but storage gone to auto internal mamory
","Reviewed in India on 26 July 2020","Redmi 9 pro",4,""
"R3W4WBKFK8JS8A","Rayyan","
  Best in class with a overall performance based on budget segment phones. Also I got it faster than expected on delivery period
","Reviewed in India on 15 June 2020","Best in class",5,""
"R1LAN2NUXBQXLE","thunikichandhu","
  Ofter 25 days l,phone speaker not working,and touch issues
","Reviewed in India on 25 July 2020","Worst phone",1,""
"R2ALVTBVI81000","Jose Antony","
  In the product features it was said that the mobile is inbuilt with NavIC navigation system. But couldn't locate the same in the mobile phone.
","Reviewed in India on 4 July 2020","Overall good, but the above short fall need to be addressed.",4,""
"R3LH9PQH4W2SMU","Amazon Customer","
  Best Mobile under 13999 with dot nouch (punch hole display) camera and side mounted fingerprint. It is very fast to recognise the fingerprint.
","Reviewed in India on 4 July 2020","Best Mobile under 13999.",5,""
"R9WC930ZH5C83","Vishnu vijayan","
  Very disappointed choice.... better to go samsang m31
","Reviewed in India on 2 July 2020","Very bad product.....",2,""
"R232RX7QRIUWOG","KunalBaru","
  Sim Ejection Pin was missing from box.
","Reviewed in India on 24 June 2020","Contents missing from box.",4,""
"R29MOHKKA7VQKW","Ankush","
  Phone over all performance is awesome.battery backup and camera is so good of note 9 pro.so it is unbelievable product in this price range.#MI LOVE.
","Reviewed in India on 21 March 2020","Spectacular product",5,""
"R5LP3MTQV1STV","Shivam kumar","
  This Mobile is low money and assume phone  fingerprint is so assume and battery backup is very good for another phone I will suggest you this phone #MI
","Reviewed in India on 29 March 2020","Verry good phone of MI",5,""
"R3KT0KVPRIN56O","saroj patnaik","
  Good
","Reviewed in India on 28 July 2020","Nice product",5,""
"R1VKAJB8ENM9DV","Sourabh","
  Good battery life, average camera, bad fingerprint.
","Reviewed in India on 14 June 2020","Good phone",4,""
"R3362LPAK3Z94D","Hpimlive","
  Camera could have been better and good design and build quality
","Reviewed in India on 23 May 2020","Good build quality",5,""
"R3O9SU0EJ5RC23","7531097444","
  colour is very b'ful,  camera is awesome , battery is power packed,great phone in this range. go for it. new style of fingerprint.#Milove
","Reviewed in India on 30 March 2020","Go for it. great phone",5,""
"R21S7SNW3YXAAT","Kuldeep handoo","
  Fingerprint reader 10/10Battery 10/10Camera 10/10
","Reviewed in India on 2 June 2020","Overall this phone is fantastic must buy 👌👍",5,""
"R2DIB54QRFQ298","Aniket paswan","
  Really its a awesome phone for gaming and cameraFull on rock awesome thanks mi i love mi valuable phone for valuable person lovely#MiLove
","Reviewed in India on 28 March 2020","I have fallen love with mi",5,""
"R3MXCFYJP65Y5X","Tamal Barman","
  Very Good Design
","Reviewed in India on 25 July 2020","Good Smartphone",4,""
"R2J2M5BNALATR","Ajmal aju","
  The product is awesomeThe finger print is pretty fastIt has a good battery backupGood cameraGood gaming phone# mi love
","Reviewed in India on 30 March 2020","# mi love",5,""
"R3JQBKUXOHN387","Robin","
  Worst product deleiverd me, touch not working, hang proper
","Reviewed in India on 2 July 2020","Phone not proper working",1,""
"R2DZ02RSMVCWBC","Maulik","
  Colour is very beautifulBattery life is very bestI will suggest you to buy the phoneI will happy this phone#Milove
","Reviewed in India on 30 March 2020","Amazing performance",5,""
"R2PL5BG8EID48F","YADAV Raysinh","
  Battery is very bad
","Reviewed in India on 8 June 2020","Bad back up",5,""
"R1PMQLPD56HHRM","Shailendra","
  I'm happy to use this mobile phoneSuper OperateThis is mind blowingClear picture & good battery backup
","Reviewed in India on 7 July 2020","Fabulous mobile phone",5,""
"R3S1EPU6RVXPGL","Girija prasad sahu","
  Fingerprint reader and battery life is very nice 👍👍
","Reviewed in India on 26 July 2020","All over are good",5,""
"R3AAB8USLYJGAC","shivam sharma","
  Good performance,  not so better as i was expecting from Xiaomi.  Camera quality is not perfect. Ultra wide camera doesn't work properly.
","Reviewed in India on 31 May 2020","Not so Good🤕🤕",3,"https://images-na.ssl-images-amazon.com/images/I/61quQ9EdS8L.jpg
https://images-na.ssl-images-amazon.com/images/I/71jlr1TmY1L.jpg"
"R3GYT60627AUOI","haris rashid","
  Its awesome phoneAwesome processorAwesome camera
","Reviewed in India on 21 March 2020","Awesome phone so far",5,""
"R2M4SCWVAN5WQ3","Ramesh Kumar ","
  Game is better
","Reviewed in India on 22 July 2020","Good",5,""
"RLS8WN7PX8A57","Tulsee Sahu","
  Awesome product fingerprint fast unlock camera quality is good and battery life also good but heavy user 1 or 2 time charge in a day
","Reviewed in India on 28 May 2020","Good product",4,""
"R151JN0EQ0BKEH","anuj","
  It's colour is too goodBattery performance is too goodIt's best fiture is fingerprintIt's very fastI love it#milove
","Reviewed in India on 28 March 2020","I love it",5,""
"R2D2J541C0UYJV","Jaspreet Singh","
  Great Phone , Easy To Hold doesn't feel  much heavy
","Reviewed in India on 26 July 2020","Great Purchase",5,""
"RLPSTY2YEXEOI","Sriman","
  Very good better than samsung
","Reviewed in India on 29 May 2020","Good",5,""
"R348ZBRZXF0NVY","Tej so lucky","
  just awesome just go for it
","Reviewed in India on 12 July 2020","Beautiful fon",4,""
"R1JIC2O7LS9WWZ","deepti gupta","
  Awesome phone running smoothly user friendly and battery is very well and long lasting bright display and processor is so good#MI
","Reviewed in India on 28 March 2020","#MI",5,""
"R1LW3XJE3Q28OC","Amazon Customer","
  Great mobile phone for 2020
","Reviewed in India on 23 July 2020","Super",4,""
"R1CYTZ1KT2KID1","Manoj prajapati","
  Good looking
","Reviewed in India on 23 May 2020","Fine",4,""
"RC7IYLW3IVZNO","Swapnil","
  Good phone.Improvement is required in phone weight.
","Reviewed in India on 26 May 2020","Good phone.",4,""
"R80P3EUDAL6XP","G durgaraju","
  Screen out rotation some times not working
","Reviewed in India on 21 July 2020","Yes",3,""
"RO2RJOKB0Y6KU","Sonali Acharya","
  Sometimes ear speaker not working & after unlock phn there is nothing showing in home page..
","Reviewed in India on 3 June 2020","Good phone but showing these issue",4,""
"R3S2F5TW0W44CL","Aqif","
  Nice phone under budget best camera good for gaming awesome look battery life is awesome best phone under 13k thanks#Mi
","Reviewed in India on 28 March 2020","#Mi",5,""
"R3HBUZHM35IDCC","Ajinkya S. Kodmalwar","
  Truly amazing product and its camera is worthy...
","Reviewed in India on 30 July 2020","Should buy the product without any doubt",5,""
"R2Y62TD3VMA36K","Dhruv Gupta","
  Everything is fine , but it is little heavy (big)
","Reviewed in India on 5 July 2020","Best in this budget ... Steal deal after realme 6 price hike",5,"https://images-na.ssl-images-amazon.com/images/I/61oc8+bD0gL.jpg"
"RC6D3DZDS64UH","Mantu Pradhan","
  Very Good mobile..... Beat for me.
","Reviewed in India on 7 June 2020","Best Mobile",5,""
"R1B4OI6O7P1H2F","Rahul singh","
  Front camera is not good but everything is awesome
","Reviewed in India on 6 June 2020","Awesome mobile",5,"https://images-na.ssl-images-amazon.com/images/I/713MsWaeDVL.jpg"
"R19G32N56ZUQ2Q","Sajid","
  Nice
","Reviewed in India on 14 June 2020","Nice",5,"https://images-na.ssl-images-amazon.com/images/I/41rTLarkD5L.jpg"
"R9NQ7YL216OZ8","Dev Kumar","
  #mi is always best i am using this  phone since last week and i am amazed by the performance loved it so much best phone under this range  #mi
","Reviewed in India on 28 March 2020","#Mi is always best",5,""
"R21OL9DAK7ZK4D","Gauri Shankar Mishra","
  Best Camera processor and better battery lifeVery good looking front and back
","Reviewed in India on 7 June 2020","Best mobile under 14k",5,""
"R322THAXEMIE2B","vishnukumarcrr","
  The phone is good
","Reviewed in India on 5 August 2020","Good",5,""
"R25S69LW1U4QU2","Venkata N.","
  Mobile performance is not good bi t camara is good. Mobile is Suttdouning suddenly. Bugs are very high. Mobile settings are stopping suddenly.
","Reviewed in India on 22 March 2020","Performance is bad and camara is good.",3,"https://images-na.ssl-images-amazon.com/images/I/71UsagiKWHL.jpg
https://images-na.ssl-images-amazon.com/images/I/81I2+lGHaeL.jpg
https://images-na.ssl-images-amazon.com/images/I/81mtG5qeO7L.jpg
https://images-na.ssl-images-amazon.com/images/I/81s4JILp0VL.jpg"
"R163YY07JTVEDV","Anshu  Kumar","
  Amazing phone at this price point
","Reviewed in India on 19 July 2020","Allrounder phone",5,""
"R3GT7SJ16YHLHP","Lalit","
  #milovePhone body is superbDesign is superbBest for play pubgIt also fast chargeAdn lag in issue.. Thanks redmi
","Reviewed in India on 28 March 2020","Awsome for game",5,""
"R1DQXENEJP676R","Amazon Customer","
  Amazing phone in this price range. Fantastic camera and battery life. I m loving it. Must recommend in this price range #Mi
","Reviewed in India on 28 March 2020","Value for money",5,""
"R2G0AAG8BKR3CI","Aravind katipally","
  Excellent mobileBattery life is very good
","Reviewed in India on 19 May 2020","Excellent mobile",5,""
"R1T3MA6D7EW0YU","Zahra Alam","
  Awesome Mid-range Device... overall Superb Quality #MiLove
","Reviewed in India on 29 March 2020","Mind blowing",5,""
"R1N2YZJ0ZBD48J","gaurav dubey","
  Camera awesome but slow charging
","Reviewed in India on 20 July 2020","Awesome",5,""
"R2YAWNYTCQBGVX","kaushik","
  The fingerprint reader very smooth and quick and very long battery life and loved it's camera quality and very good value for money #mirocks
","Reviewed in India on 30 March 2020","#mirocks",5,""
